iso_time,BTC Trend (default),ETH Trend (optimized),SOL Trend (optimized)
2023-03-03 00:00:00+00:00,98857.8449285477,89584.07461893572,97526.36101955344
2023-03-04 00:00:00+00:00,98857.8449285477,89584.07461893572,97526.36101955344
2023-03-05 00:00:00+00:00,98857.8449285477,89584.07461893572,97526.36101955344
2023-03-06 00:00:00+00:00,98857.8449285477,89584.07461893572,97526.36101955344
2023-03-07 00:00:00+00:00,98857.8449285477,89584.07461893572,97526.36101955344
2023-03-08 00:00:00+00:00,98857.8449285477,89584.07461893572,97526.36101955344
2023-03-09 00:00:00+00:00,98857.8449285477,89584.07461893572,97526.36101955344
2023-03-10 00:00:00+00:00,98857.8449285477,89584.07461893572,97526.36101955344
2023-03-11 00:00:00+00:00,98857.8449285477,89584.07461893572,97526.36101955344
2023-03-12 00:00:00+00:00,98857.8449285477,88705.38362358413,97526.36101955344
2023-03-13 00:00:00+00:00,108248.1912441713,96612.51159557213,96998.46839677847
2023-03-14 00:00:00+00:00,111462.94407890039,98765.24203931128,99910.1200921316
2023-03-15 00:00:00+00:00,109109.37266756133,91779.87858197611,93354.63277584697
2023-03-16 00:00:00+00:00,113295.37335274521,91779.87858197611,93354.63277584697
2023-03-17 00:00:00+00:00,127533.25703289176,91779.87858197611,93354.63277584697
2023-03-18 00:00:00+00:00,124554.7952660141,89615.47717068317,93354.63277584697
2023-03-19 00:00:00+00:00,130937.52500005685,91272.89581436744,93354.63277584697
2023-03-20 00:00:00+00:00,129441.42086143319,89488.40555368942,89482.39831196333
2023-03-21 00:00:00+00:00,127473.54771763278,89488.40555368942,88420.93620440131
2023-03-22 00:00:00+00:00,123308.63484544888,89488.40555368942,88420.93620440131
2023-03-23 00:00:00+00:00,123308.63484544888,88328.17424886595,88420.93620440131
2023-03-24 00:00:00+00:00,123308.63484544888,83081.45657313454,88420.93620440131
2023-03-25 00:00:00+00:00,123308.63484544888,83081.45657313454,88420.93620440131
2023-03-26 00:00:00+00:00,123308.63484544888,83081.45657313454,88420.93620440131
2023-03-27 00:00:00+00:00,123308.63484544888,83081.45657313454,88420.93620440131
2023-03-28 00:00:00+00:00,123308.63484544888,83081.45657313454,88420.93620440131
2023-03-29 00:00:00+00:00,123308.63484544888,83081.45657313454,88420.93620440131
2023-03-30 00:00:00+00:00,120113.07346257134,81228.18607908582,88420.93620440131
2023-03-31 00:00:00+00:00,118541.99236090503,83137.34816495294,88420.93620440131
2023-04-01 00:00:00+00:00,118541.99236090503,83063.20786314539,88420.93620440131
2023-04-02 00:00:00+00:00,118541.99236090503,82219.27816077942,88420.93620440131
2023-04-03 00:00:00+00:00,118541.99236090503,82219.27816077942,88420.93620440131
2023-04-04 00:00:00+00:00,118541.99236090503,81746.36733190206,88420.93620440131
2023-04-05 00:00:00+00:00,118541.99236090503,84246.29099527923,88420.93620440131
2023-04-06 00:00:00+00:00,118541.99236090503,81205.13798513495,88420.93620440131
2023-04-07 00:00:00+00:00,118541.99236090503,81205.13798513495,88420.93620440131
2023-04-08 00:00:00+00:00,118541.99236090503,81205.13798513495,88420.93620440131
2023-04-09 00:00:00+00:00,118541.99236090503,81205.13798513495,88420.93620440131
2023-04-10 00:00:00+00:00,124298.2399949633,81205.13798513495,88420.93620440131
2023-04-11 00:00:00+00:00,127364.99090386379,81205.13798513495,91789.38126084639
2023-04-12 00:00:00+00:00,125636.86176071757,80648.71464214259,96319.69980984686
2023-04-13 00:00:00+00:00,128312.81973253589,86658.26714855741,99768.90622277977
2023-04-14 00:00:00+00:00,127280.77674675941,92296.98872403038,96252.8673258897
2023-04-15 00:00:00+00:00,127280.77674675941,91688.71873020989,96252.8673258897
2023-04-16 00:00:00+00:00,127280.77674675941,93533.89517766234,96252.8673258897
2023-04-17 00:00:00+00:00,127280.77674675941,91156.65046198224,96252.8673258897
2023-04-18 00:00:00+00:00,127280.77674675941,91156.65046198224,96252.8673258897
2023-04-19 00:00:00+00:00,127280.77674675941,91156.65046198224,96252.8673258897
2023-04-20 00:00:00+00:00,127280.77674675941,91156.65046198224,96252.8673258897
2023-04-21 00:00:00+00:00,127280.77674675941,91156.65046198224,96252.8673258897
2023-04-22 00:00:00+00:00,127280.77674675941,91156.65046198224,96252.8673258897
2023-04-23 00:00:00+00:00,127280.77674675941,91156.65046198224,96252.8673258897
2023-04-24 00:00:00+00:00,127280.77674675941,91156.65046198224,96252.8673258897
2023-04-25 00:00:00+00:00,127280.77674675941,91156.65046198224,96252.8673258897
2023-04-26 00:00:00+00:00,118768.32065667583,91156.65046198224,96252.8673258897
2023-04-27 00:00:00+00:00,118768.32065667583,91156.65046198224,96252.8673258897
2023-04-28 00:00:00+00:00,118768.32065667583,91156.65046198224,99424.76302963299
2023-04-29 00:00:00+00:00,118768.32065667583,91156.65046198224,98458.02851804452
2023-04-30 00:00:00+00:00,115637.3803533208,91156.65046198224,96916.0436346366
2023-05-01 00:00:00+00:00,115637.3803533208,91156.65046198224,96916.0436346366
2023-05-02 00:00:00+00:00,115637.3803533208,91156.65046198224,96916.0436346366
2023-05-03 00:00:00+00:00,115637.3803533208,91156.65046198224,96916.0436346366
2023-05-04 00:00:00+00:00,115637.3803533208,91156.65046198224,96916.0436346366
2023-05-05 00:00:00+00:00,115637.3803533208,95574.45096992819,96916.0436346366
2023-05-06 00:00:00+00:00,111534.7051531905,89174.08986268722,96916.0436346366
2023-05-07 00:00:00+00:00,111534.7051531905,89174.08986268722,96916.0436346366
2023-05-08 00:00:00+00:00,111534.7051531905,89174.08986268722,96916.0436346366
2023-05-09 00:00:00+00:00,111534.7051531905,89174.08986268722,96916.0436346366
2023-05-10 00:00:00+00:00,111534.7051531905,89174.08986268722,96916.0436346366
2023-05-11 00:00:00+00:00,111534.7051531905,89174.08986268722,96916.0436346366
2023-05-12 00:00:00+00:00,111534.7051531905,89174.08986268722,96916.0436346366
2023-05-13 00:00:00+00:00,111534.7051531905,89174.08986268722,96916.0436346366
2023-05-14 00:00:00+00:00,111534.7051531905,89174.08986268722,95028.32049661684
2023-05-15 00:00:00+00:00,111534.7051531905,89174.08986268722,91016.65024561246
2023-05-16 00:00:00+00:00,111534.7051531905,89174.08986268722,90982.52067904778
2023-05-17 00:00:00+00:00,111534.7051531905,89174.08986268722,90982.52067904778
2023-05-18 00:00:00+00:00,111534.7051531905,89174.08986268722,90982.52067904778
2023-05-19 00:00:00+00:00,111534.7051531905,89174.08986268722,90982.52067904778
2023-05-20 00:00:00+00:00,111534.7051531905,89174.08986268722,90982.52067904778
2023-05-21 00:00:00+00:00,111534.7051531905,89174.08986268722,90982.52067904778
2023-05-22 00:00:00+00:00,111534.7051531905,89174.08986268722,90982.52067904778
2023-05-23 00:00:00+00:00,111534.7051531905,88747.53147414484,90982.52067904778
2023-05-24 00:00:00+00:00,111534.7051531905,86126.86041514121,90982.52067904778
2023-05-25 00:00:00+00:00,111534.7051531905,86126.86041514121,90982.52067904778
2023-05-26 00:00:00+00:00,111534.7051531905,86126.86041514121,90982.52067904778
2023-05-27 00:00:00+00:00,111534.7051531905,86126.86041514121,93185.63521624751
2023-05-28 00:00:00+00:00,115484.57418795826,89067.59068399234,95611.43050191924
2023-05-29 00:00:00+00:00,113725.70302839525,87929.531199025,94133.51279451724
2023-05-30 00:00:00+00:00,113490.8808490561,88483.87555601883,98439.12385218589
2023-05-31 00:00:00+00:00,111659.00309978609,86974.99186526831,93944.96550454797
2023-06-01 00:00:00+00:00,111659.00309978609,86974.99186526831,93944.96550454797
2023-06-02 00:00:00+00:00,111659.00309978609,86974.99186526831,93944.96550454797
2023-06-03 00:00:00+00:00,111659.00309978609,86974.99186526831,93383.14526803611
2023-06-04 00:00:00+00:00,111659.00309978609,85504.48643194987,97296.89179908576
2023-06-05 00:00:00+00:00,111659.00309978609,85504.48643194987,93919.10558570048
2023-06-06 00:00:00+00:00,111659.00309978609,85504.48643194987,93919.10558570048
2023-06-07 00:00:00+00:00,111659.00309978609,85504.48643194987,93919.10558570048
2023-06-08 00:00:00+00:00,111659.00309978609,85504.48643194987,93919.10558570048
2023-06-09 00:00:00+00:00,111659.00309978609,85504.48643194987,93919.10558570048
2023-06-10 00:00:00+00:00,111659.00309978609,85504.48643194987,93919.10558570048
2023-06-11 00:00:00+00:00,111659.00309978609,85504.48643194987,93919.10558570048
2023-06-12 00:00:00+00:00,111659.00309978609,85504.48643194987,93919.10558570048
2023-06-13 00:00:00+00:00,111659.00309978609,85504.48643194987,93919.10558570048
2023-06-14 00:00:00+00:00,111659.00309978609,85504.48643194987,93919.10558570048
2023-06-15 00:00:00+00:00,111659.00309978609,85504.48643194987,93919.10558570048
2023-06-16 00:00:00+00:00,111659.00309978609,85504.48643194987,93919.10558570048
2023-06-17 00:00:00+00:00,110882.66034970451,85504.48643194987,93919.10558570048
2023-06-18 00:00:00+00:00,109930.31417719032,85504.48643194987,93919.10558570048
2023-06-19 00:00:00+00:00,112654.47624139619,85504.48643194987,94888.6682839681
2023-06-20 00:00:00+00:00,120660.5967497693,86330.35764195015,99298.30520544352
2023-06-21 00:00:00+00:00,130085.78849279942,93421.4029007027,104209.18869927997
2023-06-22 00:00:00+00:00,129459.37553699444,92147.30322021453,99057.67336263049
2023-06-23 00:00:00+00:00,133960.55283619332,93631.96254368738,98528.72907592828
2023-06-24 00:00:00+00:00,133060.20083436795,92475.50214497387,98528.72907592828
2023-06-25 00:00:00+00:00,132207.07314301757,92475.50214497387,98528.72907592828
2023-06-26 00:00:00+00:00,132207.07314301757,92475.50214497387,98528.72907592828
2023-06-27 00:00:00+00:00,132207.07314301757,92475.50214497387,98528.72907592828
2023-06-28 00:00:00+00:00,132207.07314301757,92475.50214497387,98528.72907592828
2023-06-29 00:00:00+00:00,132207.07314301757,92475.50214497387,98528.72907592828
2023-06-30 00:00:00+00:00,132207.07314301757,92204.85018148019,103419.95837854991
2023-07-01 00:00:00+00:00,132207.07314301757,91529.70175787147,102184.65163081222
2023-07-02 00:00:00+00:00,132207.07314301757,92450.46004269068,107993.63804245621
2023-07-03 00:00:00+00:00,132656.83354323456,93729.98923510718,106472.22995241966
2023-07-04 00:00:00+00:00,130176.19492466764,92360.39685197054,105441.9778696154
2023-07-05 00:00:00+00:00,130176.19492466764,92360.39685197054,105267.31594620724
2023-07-06 00:00:00+00:00,130176.19492466764,92360.39685197054,96800.97817599021
2023-07-07 00:00:00+00:00,130176.19492466764,92360.39685197054,95633.80349774641
2023-07-08 00:00:00+00:00,130176.19492466764,92360.39685197054,97578.27950397957
2023-07-09 00:00:00+00:00,130176.19492466764,92360.39685197054,92955.78328163981
2023-07-10 00:00:00+00:00,130176.19492466764,92360.39685197054,92955.78328163981
2023-07-11 00:00:00+00:00,130176.19492466764,92360.39685197054,92955.78328163981
2023-07-12 00:00:00+00:00,127122.60643758175,90549.53454176478,89764.72360493497
2023-07-13 00:00:00+00:00,125879.32925191513,97996.07072177937,106372.06202433017
2023-07-14 00:00:00+00:00,121914.43807592729,90472.97222393964,113556.83791411832
2023-07-15 00:00:00+00:00,121914.43807592729,90472.97222393964,113556.83791411832
2023-07-16 00:00:00+00:00,121914.43807592729,90472.97222393964,113556.83791411832
2023-07-17 00:00:00+00:00,121914.43807592729,90472.97222393964,113556.83791411832
2023-07-18 00:00:00+00:00,121914.43807592729,90472.97222393964,113556.83791411832
2023-07-19 00:00:00+00:00,121914.43807592729,90472.97222393964,113556.83791411832
2023-07-20 00:00:00+00:00,121914.43807592729,90472.97222393964,113556.83791411832
2023-07-21 00:00:00+00:00,121914.43807592729,90472.97222393964,113556.83791411832
2023-07-22 00:00:00+00:00,121914.43807592729,90472.97222393964,113556.83791411832
2023-07-23 00:00:00+00:00,121914.43807592729,90472.97222393964,113556.83791411832
2023-07-24 00:00:00+00:00,121914.43807592729,90472.97222393964,113556.83791411832
2023-07-25 00:00:00+00:00,121914.43807592729,90472.97222393964,113556.83791411832
2023-07-26 00:00:00+00:00,121914.43807592729,90472.97222393964,113556.83791411832
2023-07-27 00:00:00+00:00,121914.43807592729,90472.97222393964,113556.83791411832
2023-07-28 00:00:00+00:00,121914.43807592729,90472.97222393964,113556.83791411832
2023-07-29 00:00:00+00:00,121914.43807592729,90069.17183256205,113556.83791411832
2023-07-30 00:00:00+00:00,121914.43807592729,89418.97170526559,113556.83791411832
2023-07-31 00:00:00+00:00,121914.43807592729,89418.97170526559,113556.83791411832
2023-08-01 00:00:00+00:00,121914.43807592729,89418.97170526559,113556.83791411832
2023-08-02 00:00:00+00:00,121914.43807592729,89418.97170526559,113556.83791411832
2023-08-03 00:00:00+00:00,121914.43807592729,89418.97170526559,113556.83791411832
2023-08-04 00:00:00+00:00,121914.43807592729,89418.97170526559,113556.83791411832
2023-08-05 00:00:00+00:00,121914.43807592729,89418.97170526559,113556.83791411832
2023-08-06 00:00:00+00:00,121914.43807592729,89418.97170526559,113556.83791411832
2023-08-07 00:00:00+00:00,121914.43807592729,89418.97170526559,113556.83791411832
2023-08-08 00:00:00+00:00,123378.01675000628,88826.34766234455,118013.91784808689
2023-08-09 00:00:00+00:00,122358.20926468253,88759.11302361824,119134.55264851285
2023-08-10 00:00:00+00:00,121450.01434271719,88546.79615608546,120711.50572943181
2023-08-11 00:00:00+00:00,121450.01434271719,88112.99042205575,118996.75788802216
2023-08-12 00:00:00+00:00,121450.01434271719,88112.99042205575,119578.74722188526
2023-08-13 00:00:00+00:00,121450.01434271719,88112.99042205575,117200.54220104612
2023-08-14 00:00:00+00:00,121450.01434271719,88112.99042205575,118406.56724130451
2023-08-15 00:00:00+00:00,121450.01434271719,88112.99042205575,115118.33054993428
2023-08-16 00:00:00+00:00,121450.01434271719,88112.99042205575,115118.33054993428
2023-08-17 00:00:00+00:00,121450.01434271719,88112.99042205575,115118.33054993428
2023-08-18 00:00:00+00:00,121450.01434271719,88112.99042205575,115118.33054993428
2023-08-19 00:00:00+00:00,121450.01434271719,88112.99042205575,115118.33054993428
2023-08-20 00:00:00+00:00,121450.01434271719,88112.99042205575,115118.33054993428
2023-08-21 00:00:00+00:00,121450.01434271719,88112.99042205575,115118.33054993428
2023-08-22 00:00:00+00:00,121450.01434271719,88112.99042205575,115118.33054993428
2023-08-23 00:00:00+00:00,121450.01434271719,88112.99042205575,115118.33054993428
2023-08-24 00:00:00+00:00,121450.01434271719,88112.99042205575,115118.33054993428
2023-08-25 00:00:00+00:00,121450.01434271719,88112.99042205575,115118.33054993428
2023-08-26 00:00:00+00:00,121450.01434271719,88112.99042205575,115118.33054993428
2023-08-27 00:00:00+00:00,121450.01434271719,88112.99042205575,115118.33054993428
2023-08-28 00:00:00+00:00,121450.01434271719,88112.99042205575,115118.33054993428
2023-08-29 00:00:00+00:00,127015.41634781778,89122.30385000014,113697.17676203561
2023-08-30 00:00:00+00:00,124508.14155151077,87247.71728998735,106524.68450754423
2023-08-31 00:00:00+00:00,121493.90481318839,85676.17594754022,106524.68450754423
2023-09-01 00:00:00+00:00,121493.90481318839,85676.17594754022,106524.68450754423
2023-09-02 00:00:00+00:00,121493.90481318839,85676.17594754022,106524.68450754423
2023-09-03 00:00:00+00:00,121493.90481318839,85676.17594754022,106524.68450754423
2023-09-04 00:00:00+00:00,121493.90481318839,85676.17594754022,106524.68450754423
2023-09-05 00:00:00+00:00,121493.90481318839,85676.17594754022,106524.68450754423
2023-09-06 00:00:00+00:00,121493.90481318839,85676.17594754022,106524.68450754423
2023-09-07 00:00:00+00:00,121493.90481318839,85105.96294175756,106524.68450754423
2023-09-08 00:00:00+00:00,118098.58073991274,83504.65838360325,106524.68450754423
2023-09-09 00:00:00+00:00,118098.58073991274,83504.65838360325,106524.68450754423
2023-09-10 00:00:00+00:00,118098.58073991274,83504.65838360325,106524.68450754423
2023-09-11 00:00:00+00:00,118098.58073991274,83504.65838360325,106524.68450754423
2023-09-12 00:00:00+00:00,118098.58073991274,83504.65838360325,106524.68450754423
2023-09-13 00:00:00+00:00,117554.56761803348,83504.65838360325,106524.68450754423
2023-09-14 00:00:00+00:00,119326.16451723891,83058.26115028953,106524.68450754423
2023-09-15 00:00:00+00:00,119774.14282028475,84182.42045085455,104396.7019878594
2023-09-16 00:00:00+00:00,119521.9943921514,83642.33989907497,104187.26598291221
2023-09-17 00:00:00+00:00,118780.39493889325,82891.3744453439,101999.7624710594
2023-09-18 00:00:00+00:00,119148.03196486119,81249.33670041722,100316.25423941575
2023-09-19 00:00:00+00:00,121725.41234041685,79693.52820891942,103028.27318989136
2023-09-20 00:00:00+00:00,119474.54914489115,79138.61355251915,104905.63374268114
2023-09-21 00:00:00+00:00,119474.54914489115,79138.61355251915,101064.17514580095
2023-09-22 00:00:00+00:00,119474.54914489115,79138.61355251915,101064.17514580095
2023-09-23 00:00:00+00:00,119474.54914489115,79138.61355251915,101064.17514580095
2023-09-24 00:00:00+00:00,119474.54914489115,79138.61355251915,101064.17514580095
2023-09-25 00:00:00+00:00,119474.54914489115,79138.61355251915,101064.17514580095
2023-09-26 00:00:00+00:00,119474.54914489115,79138.61355251915,101064.17514580095
2023-09-27 00:00:00+00:00,119474.54914489115,77353.86829990623,101064.17514580095
2023-09-28 00:00:00+00:00,121203.5344274536,79333.55716724097,101064.17514580095
2023-09-29 00:00:00+00:00,120542.83492293382,80372.71309952393,101435.38776877086
2023-09-30 00:00:00+00:00,120853.75385802267,80618.0104957482,109127.67372998595
2023-10-01 00:00:00+00:00,126864.06511750811,85179.90241863951,127386.81484309892
2023-10-02 00:00:00+00:00,123929.07128519757,81465.00765029574,123521.89932791475
2023-10-03 00:00:00+00:00,123203.21325890797,81465.00765029574,125163.72440846798
2023-10-04 00:00:00+00:00,123203.21325890797,81465.00765029574,121313.0556643375
2023-10-05 00:00:00+00:00,123203.21325890797,81465.00765029574,121313.0556643375
2023-10-06 00:00:00+00:00,123203.21325890797,81465.00765029574,121313.0556643375
2023-10-07 00:00:00+00:00,123203.21325890797,81465.00765029574,121313.0556643375
2023-10-08 00:00:00+00:00,123203.21325890797,81465.00765029574,121313.0556643375
2023-10-09 00:00:00+00:00,123203.21325890797,81465.00765029574,121313.0556643375
2023-10-10 00:00:00+00:00,123203.21325890797,81465.00765029574,121313.0556643375
2023-10-11 00:00:00+00:00,123203.21325890797,81465.00765029574,121313.0556643375
2023-10-12 00:00:00+00:00,123203.21325890797,81465.00765029574,121313.0556643375
