CAGR,AnnualVol,Sharpe,Sortino,MaxDrawdown,HitRatio,FinalMultiple,entry_buffer,entry_leverage,trailing_stop,cooldown,panic_threshold
1.1729019639164404,0.42880923432223,2.024396032959194,1.1955970085053618,-0.17083381781548956,0.1076125,1.805091992925031,0.994,1.0,0.12,144,-0.09
1.1729019639164404,0.42880923432223,2.024396032959194,1.1955970085053618,-0.17083381781548956,0.1076125,1.805091992925031,0.994,1.0,0.12,144,-0.07
1.2560442018142037,0.4266985167932679,2.1202641362701184,1.260152354298861,-0.17083381781548956,0.1075875,1.8574190557409107,0.994,1.0,0.12,144,-0.05
1.1491606547953541,0.4276385436979852,2.0030750948704714,1.1793319413305985,-0.1708338178154929,0.1068375,1.790062730534165,0.994,1.0,0.12,288,-0.09
1.1491606547953541,0.4276385436979852,2.0030750948704714,1.1793319413305985,-0.1708338178154929,0.1068375,1.790062730534165,0.994,1.0,0.12,288,-0.07
1.231394473627871,0.4255220286385408,2.0991297866276337,1.243746315860942,-0.1708338178154929,0.1068125,1.8419541162985276,0.994,1.0,0.12,288,-0.05
1.022361219273416,0.4246889244472976,1.8708357190132192,1.087781580342573,-0.170833817815492,0.10425,1.70910679133111,0.994,1.0,0.12,432,-0.09
1.022361219273416,0.4246889244472976,1.8708357190132192,1.087781580342573,-0.170833817815492,0.10425,1.70910679133111,0.994,1.0,0.12,432,-0.07
1.099743282707598,0.42255768672621147,1.9669670766361942,1.1510037994550368,-0.170833817815492,0.104225,1.75865137896407,0.994,1.0,0.12,432,-0.05
1.4169246459516471,0.4846652731815879,2.0632865276390833,1.2417184980253295,-0.16534659209429547,0.105325,1.9573867497122448,0.994,1.2,0.08,144,-0.09
1.4169246459516471,0.4846652731815879,2.0632865276390833,1.2417184980253295,-0.16534659209429547,0.105325,1.9573867497122448,0.994,1.2,0.08,144,-0.07
1.5288851237914254,0.48197531389444054,2.1660113237476084,1.3140096571649942,-0.14581018438936344,0.1053,2.0260173117815885,0.994,1.2,0.08,144,-0.05
1.4624424406931302,0.4694065191111459,2.154594970959617,1.2997535643345368,-0.1653465920942967,0.103825,1.9853784040651659,0.994,1.2,0.08,288,-0.09
1.4624424406931302,0.4694065191111459,2.154594970959617,1.2997535643345368,-0.1653465920942967,0.103825,1.9853784040651659,0.994,1.2,0.08,288,-0.07
1.5765114633971549,0.4666285962550482,2.2616307251575054,1.376445655123633,-0.14581018438936333,0.1038,2.054990419070055,0.994,1.2,0.08,288,-0.05
1.2898394177811565,0.4655343563980359,2.0125221051324518,1.1987118918839854,-0.16534659209429603,0.1012375,1.878556326997671,0.994,1.2,0.08,432,-0.09
1.2898394177811565,0.4655343563980359,2.0125221051324518,1.1987118918839854,-0.16534659209429603,0.1012375,1.878556326997671,0.994,1.2,0.08,432,-0.07
1.3959128594255152,0.46273325571446206,2.1197067975313666,1.2738996569214365,-0.145810184389363,0.1012125,1.9444229098892425,0.994,1.2,0.08,432,-0.05
1.7464691736378293,0.5006721115037471,2.2683192698335977,1.3753619870042282,-0.16761829502492276,0.1065625,2.1573615249332656,0.994,1.2,0.1,144,-0.09
1.7464691736378293,0.5006721115037471,2.2683192698335977,1.3753619870042282,-0.16761829502492276,0.1065625,2.1573615249332656,0.994,1.2,0.1,144,-0.07
1.873695316814353,0.4980684952173977,2.3684390345056876,1.4468755759130159,-0.16761829502492276,0.1065375,2.2330036708018395,0.994,1.2,0.1,144,-0.05
1.7108251205245861,0.49922819725641343,2.247267029821396,1.3585036739861647,-0.16761829502492398,0.1057875,2.1360204412355595,0.994,1.2,0.1,288,-0.09
1.7108251205245861,0.49922819725641343,2.247267029821396,1.3585036739861647,-0.16761829502492398,0.1057875,2.1360204412355595,0.994,1.2,0.1,288,-0.07
1.8364001053890617,0.4966170226204744,2.3476032471381214,1.4298867475542123,-0.16761829502492398,0.1057625,2.2109143187460365,0.994,1.2,0.1,288,-0.05
1.520811903299291,0.49558925165637013,2.113476624511854,1.2619240443886506,-0.16761829502492298,0.1032,2.0210931610132166,0.994,1.2,0.1,432,-0.09
1.520811903299291,0.49558925165637013,2.113476624511854,1.2619240443886506,-0.16761829502492298,0.1032,2.0210931610132166,0.994,1.2,0.1,432,-0.07
1.6375848054707833,0.49295886529822663,2.2139311046323416,1.3319913755820203,-0.16761829502492298,0.103175,2.0919574190119135,0.994,1.2,0.1,432,-0.05
1.4822444268602535,0.514571081186676,2.0243985840154606,1.1955978983178523,-0.20397649522652683,0.1076125,1.997517168685479,0.994,1.2,0.12,144,-0.09
1.4822444268602535,0.514571081186676,2.0243985840154606,1.1955978983178523,-0.20397649522652683,0.1076125,1.997517168685479,0.994,1.2,0.12,144,-0.07
